"comid","logQ_m3_div_s","logRT_lateral_hz_s_fill","junk","doc","logq_hz_lateral_m_div_s_fill","logw_m","LengthKM","no3","do"
23780965,0.0719100754035314,4.4395675585705,1.33636766166465,2.006198732,-4.43029142631216,0.632112218164774,3.767,0.053801152686738,11.45300988
23780967,-0.00605151631847071,3.31438320338941,1.25702784558502,1.632135212,-5.7849708219057,0.591685525177224,0.28,0.051026252136318,11.37094016
23780969,-0.0157997336018532,3.44503575843569,1.24725129609789,1.552385508,-5.101861951343,0.586703996555537,0.344,0.050935138352202,11.35329981
23780971,0.230326407202124,4.54851025616946,1.48282500848317,1.586070599,-4.16552334397212,0.706737878878791,3.964,0.154099771793128,11.57683474
23780973,0.0469013220440904,4.00374509670184,1.29452794890979,1.802802301,-5.00951018972886,0.610793272575569,0.892,0.182502515858378,11.44529606
23780975,-0.116189409399658,4.13015557897514,1.13039167056587,1.714940616,-4.16152116147286,0.527159515141513,2.077,0.197366181701222,11.34083705
23780977,-0.435584746478792,3.32205413153742,0.810064414845355,1.806785207,-4.41780477710816,0.363940437219352,0.626,0.18756245460786,11.51237728
23780979,-0.861408212904408,3.86356972923027,0.401710640389081,2.150529063,-4.14273057555397,0.155868456644402,1.675,0.163924026677732,11.15535608
23780981,-1.26284808266418,3.51558326050352,0.0172003435238351,1.822417174,-4.20567617717099,-0.0400543534980741,1.157,0.070842751557224,11.44771529
23780983,-0.365055644471502,4.61595845523041,0.941998126177848,0.781818182,-4.45675953773952,0.431165746107959,6.089,0.45091728196927,10.66130909
23780985,0.111295356777716,3.35016775131226,1.46246238851398,3.390451026,-5.67385625839233,0.696362339505657,0.037,0.7400599935406,10.7822679
23780987,0.11120968867428,4.91626033278703,1.46235456627915,2.900554673,-4.93621643940264,0.696307399920971,2.746,0.73998262086323,10.7822679
23780989,0.0232527698145411,4.28465032577515,1.36088486479009,3.073698714,-5.49959564208984,0.644604677727559,0.227,0.586903421034492,10.74487344
23780991,-0.0373698912099828,4.72037335817205,1.29484524169607,2.439444934,-4.01284829325537,0.610954945474951,3.2,0.53816559985735,10.71437299
23780993,-0.2391346788921,4.17992692017551,1.08196266233164,0.930735112,-4.18698175720264,0.502483069638569,1.73,0.47668854791673,10.81629852
23780995,-0.400371529551459,4.72749452053842,0.915141186765986,0.911626656,-4.49993041322249,0.417481100766877,6.38,0.461187715537224,10.69582868
23780997,0.0469896246996429,4.93342780338952,1.30445174974927,0.965553738,-4.29736493717641,0.615849831437018,7.406,0.151154312384182,11.46875306
23780999,-0.149476911804731,3.94547995107403,1.1281859467237,1.758846166,-3.94489624787002,0.526035613859906,1.617,0.18642759934402,11.41726873
23781001,-0.368374598619786,3.67956394540454,0.91237618511556,2.153456656,-3.96191817222782,0.416072225909188,0.688,0.236023209606674,11.10696912
23781003,-0.681077297695488,4.10480580307733,0.606198578972399,1.876203395,-4.24789928625532,0.260062939586662,2.218,0.201426220230978,11.11286863
23781005,-1.58605963796566,3.19076771341575,-0.338187314462739,2.15579873,-4.19063155171307,-0.221138057176351,0.715,0.452287353715016,11.3072839
23781007,-0.345521289492004,3.92251491546631,1.14563762655143,4.023547434,-6.29798889160156,0.534927917093844,0.054,2.06907749887096,10.03989583
23781009,-0.345575790908172,5.1087785598614,1.14555376703032,3.543949313,-5.00616713338601,0.534885187438512,5.804,2.0690700842302,10.03989583
23781011,-0.802489943283812,4.39859433733731,0.638189640190837,3.297631617,-4.39615372451784,0.276363617774163,2.673,1.71444075420424,9.899254474
23781013,-0.422051143599598,4.25979681533591,0.810245963436546,1.28227581,-4.16617837874857,0.364032943219686,3.147,0.144492308184034,11.27821748
23781015,-0.331630833327375,4.43098357254338,0.908726226594877,1.715677412,-4.25076836278991,0.414212431421727,4.24,0.10768193523385,11.78019578
23781017,-0.0275632951651072,4.12407485679149,1.20419869139801,1.609368206,-4.39865501134584,0.56476703579059,1.364,0.125151952128832,11.48176893
23781019,-0.866442525298879,3.87221771354701,0.402020518733946,1.532731606,-4.29919111483321,0.156026351602831,2.373,0.181307622038124,10.52852499
23781021,-1.20592742397415,3.6225215970239,0.0715138050950892,1.594993174,-4.40676514616697,-0.0123795523413037,1.978,0.116009912469966,11.78367057
23781023,-0.807434526080748,3.89423100154584,0.44377913892142,1.292987129,-4.22917763396489,0.177303977403109,2.213,0.125003216974994,11.83344412
23781025,-1.18153215494549,3.4922412490266,0.100680644725099,1.058372683,-4.32400731268796,0.00248207619002942,1.579,0.14585718272059,11.83384027
23781027,-0.640866366892258,2.75387646282204,0.613397790379955,1.236592114,-3.98743229014224,0.263731215138913,0.257,0.131812521119184,11.84055486
23781029,-0.715446199348814,4.08219765625736,0.536419547127734,1.591215844,-4.31071968165323,0.224507834491579,2.99,0.099700993106896,11.14438305
23781031,-0.493495274713141,4.24017778498421,0.761236023121432,1.052300888,-4.29684522282142,0.339060490437829,3.8,0.214618941613494,11.86427821
23781033,-1.05338312780059,3.7494760472558,0.250249178752997,1.461101304,-4.36204016868685,0.0786930066434899,2.096,0.15832437403283,12.17688723
23781035,-0.307031633202774,4.56797843131064,0.965432197049316,1.120348007,-4.34987548410275,0.443106308053221,5.307,0.42935050004312,11.93986015
23781037,0.0891441774427624,4.6463798049089,1.33247683773222,1.656393601,-4.29455625170898,0.630129693476811,3.657,0.11261448510114,11.41941484
23781039,0.149143399472297,4.54005001053792,1.38676285079825,1.495060704,-4.27608482650518,0.657790508592972,2.943,0.1340948080698,11.76448471
23781041,-0.973460843738,4.05586308937257,0.361803358925687,0.863913678,-4.4152625141923,0.135534159227787,2.529,0.597299222232228,10.17915489
23781043,-1.16593806933793,4.27485591361792,0.29488488700003,3.844558071,-5.78399253189169,0.101436619642533,1.92,2.23792402528828,10.56306955
23781045,-0.963510804671906,4.15615578975569,0.382701282954905,1.008976184,-4.4307185780331,0.146182456656904,2.145,0.386410077939932,10.7662875
23781047,-0.6258007866975,4.28999087542924,0.722436471072396,1.337562812,-4.25467055998647,0.319290623861009,2.65,0.409739547064732,10.38793282
23781049,-0.553022375291054,3.78789580634313,0.705829514521635,1.935350983,-3.92301822509693,0.310828739689642,1.187,0.146131600521866,12.27148014
23781051,-2.81556135670954,5.49990224838257,-1.14813039927023,4.39596971,-10.060399055481,-0.633835263230551,0.195,3.21518772724625,7.978554815
23781053,-1.53301476254105,5.29714069974094,-0.166088284928622,0.781818182,-6.60032627851896,-0.133446971174909,2.161,0.510389581505986,10.03881549
23781055,-1.18622727572366,3.59028761077434,0.120376479744434,1.759536659,-4.37801647915145,0.0125178629191168,1.839,0.149815023551708,12.10204669
23781057,-0.763480468114115,7.23392919669847,0.8233568364187,2.894368023,-9.30102999566398,0.370713438122174,1.156,1.53154966847477,11.7959648
23781063,-0.946547051418268,4.107543042648,0.38608855513805,0.781818182,-4.48348568598602,0.147908402327679,3.068,0.552259163874912,10.32147725
23781065,-0.890612375072818,3.87278948472416,0.431653197346576,0.781818182,-4.33684487623223,0.171125342977955,1.86,0.624198925249854,10.5309336
23781067,-0.910365326002705,5.77668156288755,0.790756508329996,3.264274972,-7.83564714421556,0.354102314975529,0.675,1.78609385026068,11.79591439
23781069,-0.904009199380714,3.89350899262431,0.386249196708923,1.556210914,-4.33365357942421,0.14799025539632,2.396,0.137789102285768,11.41247454
23781071,-1.1032858811256,3.99390579400406,0.257006217912307,1.233144525,-4.46970554840366,0.0821359784194406,2.377,0.444421132485956,11.17566828
23781073,-1.27704347292112,3.79753036132145,0.0981936258632884,1.401694822,-4.44902387877441,0.00121484424785296,1.799,0.345257894227246,10.02233928
23781075,0.170588094435942,4.36375401839731,1.40062432166177,1.676613067,-4.51705499225131,0.664853462034351,1.742,0.115542193165376,11.75621457
23781077,-0.909965331361725,4.10227979248856,0.507882845670679,3.208127646,-4.4141716858337,0.209967285693135,1.913,1.53723829165272,10.57569428
23781079,-0.906481001398529,4.23074218646538,0.497316744472857,2.718432288,-4.46009385714611,0.204583450052375,2.832,0.900007396168408,10.4458748
23781081,-1.12684498198929,3.4043994973775,0.143170993200178,1.123252407,-4.39517585360918,0.0241325457136581,1.355,0.163606968642062,12.01674239
23781083,-1.39110321049466,5.81681774127156,0.329723224057897,4.347742274,-7.04143611677803,0.119188094578239,2.466,2.77386712136092,9.732638045
23781085,-1.32497866169303,4.59372171790708,0.368379871623802,3.657459851,-6.17750501472125,0.138885145839754,2.263,2.72948790118776,9.509614114
23781087,-0.0255891368151861,4.53731942267046,1.2122089189475,1.50467874,-4.35283227417557,0.568848555339809,3.022,0.127165439786054,11.48726837
23781089,-0.550743529223635,4.47642305794649,0.78872679477413,1.252323435,-4.43057407271549,0.353068097726503,4.401,0.433535012876454,11.03182242
23781091,-0.840725692768829,3.77229535901134,0.419625360887743,1.549490232,-4.20691320541426,0.164996696910793,1.998,0.146153502980968,12.29571865
23781093,-0.384227376001343,4.2634493335607,0.926352737842155,0.781818182,-4.26712217606292,0.423193817984935,3.828,0.477687611360412,11.02241989
23781095,-0.68178596427591,6.43956049164394,1.00574232857207,4.127361963,-8.05060999335509,0.463645873068888,2.999,2.74833679244303,8.627649581
23781097,-0.756334629200139,3.52533289086627,0.606392114840978,1.256837125,-4.60252406569448,0.260161553550264,0.847,0.411534727070536,10.04154257
23781099,-1.26943014708429,3.81722703355987,0.124210683436217,1.48634127,-4.47164354321624,0.0144715374117248,1.876,0.420459027656578,9.705758062
23781101,-0.929384083839384,4.61474132537842,0.650773629408932,4.397910096,-7.10682678222656,0.282775645106281,0.035,1.8098045109576,9.812512244
23781103,-1.12111865815835,4.1618517745043,0.255706582582625,1.190792953,-4.63465460758369,0.0814737641554587,3.34,0.438406446075162,10.54595441
23781105,-0.669261011551106,6.86648531975858,1.01888765423126,4.399296688,-7.7594507517174,0.470343922938263,0.556,2.70263837703983,8.602601227
23781107,-0.57110096548378,3.84691857913556,0.753720908277306,0.781818182,-4.17895967140229,0.33523124990563,1.444,0.58818017595158,10.29685215
23781109,-0.635308005834086,4.20253859204154,0.611011288705342,1.146862628,-4.3358237471891,0.262515200604471,3.519,0.159370680644444,12.29501222
23781111,-1.22926584168978,3.55301643528724,0.0448532172677315,1.825515413,-4.34763247909606,-0.0259641489528866,1.683,0.112018199589924,11.460833
23781113,-0.217237033241576,4.52572124754476,1.02064298539495,1.505332103,-4.22606295488826,0.471238331798376,4.627,0.107854896476232,11.58704774
23781115,-0.663329648782813,6.80732447782021,1.0250927628669,4.399604312,-7.78781239559604,0.47350566484989,0.449,2.67937246156286,8.565662359
23781117,-0.295005042798618,3.98590490357508,0.941193297297841,1.494258376,-4.36149776432375,0.430755654777636,1.098,0.122572179651894,11.3400567
23781119,-1.31623072902285,6.51679706573486,0.360952968049115,4.071715645,-9.47988224029541,0.135100852316066,2.164,2.74470229802537,7.962753335
23781121,-0.421206970460359,4.39782905578613,1.34083064334711,3.884234333,-7.00137710571289,0.634386279280873,0.035,2.50267277326115,8.655308755
23781123,-0.0159145301439448,4.20554974482306,1.21323876268824,1.55225521,-4.35717750750646,0.569373300396621,1.572,0.12174015365501,11.81751274
23781125,-1.17855369811641,4.79682540893555,0.473282548087669,3.990170504,-10.02126121521,0.192337101029687,0.056,1.65987689661947,8.206681619
23781127,-0.566227086674239,6.69432162272745,1.12503209988572,4.396917369,-7.45842075605342,0.524428607388479,0.702,2.64802908539328,8.485393553
23781129,-1.17855369811641,6.36595911042232,0.473282548087669,4.091613724,-7.40560744962457,0.192337101029687,4.674,1.66014163394813,8.206681619
23781131,-0.934430408969429,3.92916143249606,0.440247695801567,1.162765567,-4.34098632004757,0.175504571080181,2.145,0.134842104878794,11.42773595
23781133,-1.70847706451373,5.59429407119751,-0.0768078095793325,3.880910095,-8.60579586029053,-0.0879551293364612,0.053,1.98370252345556,7.868382353
23781135,-1.11884910392791,3.53165421935008,0.14091637693907,1.654056481,-4.50677205357887,0.0229837318650555,1.727,0.111399346406768,11.91048788
23781137,-1.03407192649369,4.03701677315591,0.366703056869286,0.785829422,-4.360072296971,0.138030744121401,1.927,0.498702944567646,10.63466117
23781139,-0.94007136757967,3.87176893204223,0.397192379017187,1.297684229,-4.28219484852005,0.153566228380646,1.936,0.132530794390178,10.63457991
23781141,-0.293286212934883,5.61468436373128,1.39763068086715,4.07945098,-9.69897000433602,0.663328086711986,0.998,2.78203997718374,8.707184753
23781143,-1.53301476254105,4.0582174975186,0.137227476442907,3.592104712,-5.00817607319153,0.0211040949570773,1.442,1.98309630091697,10.35587483
23781145,-0.253863819497235,3.98341053668029,0.976175675916763,1.631015674,-4.56537521607981,0.448580524442337,1.085,0.116426263106128,11.80683027
23781147,-1.22367265676591,5.35637365095427,0.406948735950354,3.978028903,-6.59159042153157,0.158537468138486,2.91,1.95651942887473,9.079005334
23781149,-1.18509580931233,3.83586160416471,0.212400702780119,1.594151626,-4.41109546826261,0.0594077499575889,1.804,0.746103535834802,10.81750882
23781151,-0.973808047709991,3.70937784058416,0.29488488700003,1.522749267,-4.32787243481624,0.101436619642533,2.219,0.1372914347649,11.80186024
23781153,-0.946220963845505,5.43425029283314,0.650511506184858,3.965294937,-6.54211810326601,0.28264208321391,1.806,2.05894132478015,9.423005714
23781157,-1.21774432714104,3.84913302205784,0.179293205577374,0.781818182,-4.42891497870205,0.0425382045874193,1.806,0.675542214797666,9.956408685
23781161,-0.58791265621268,4.26290432012803,0.716020046947503,1.430248544,-4.3619287392483,0.316021208558654,3.727,0.547560265547012,11.67295306
23781163,-0.425313342429242,4.38679574891611,0.817505873089806,1.774144887,-4.30756081820071,0.36773214689848,4.292,0.100337969036254,11.5280002
23781165,-0.759291898879009,3.85755351452157,0.475118891127667,1.602197884,-4.36050753424297,0.193272788560649,2.14,0.116350888146322,11.87488284
23781169,-0.935595164182427,4.21462336910806,0.455712581539737,1.022013003,-4.47651320446013,0.183384526167913,2.875,0.64113329295849,10.98599941
23781171,-0.63255527669589,4.48230876611951,0.922772153814164,4.368253638,-5.20160489706396,0.421369372471245,1.711,1.89273754609588,10.16489999
23781173,-0.879103463755933,7.20174521582029,0.671913012441587,4.406905733,-8.43179827593301,0.293546975179663,0.112,1.91181335967099,10.3680155
23781175,-0.714361818038596,3.99189284638744,0.527810282478543,0.802657938,-4.24762058614673,0.220121082485958,2.616,0.319444207343586,12.29571865
23781177,-0.670468583921333,3.8372244738521,0.570612981730594,1.636371293,-4.50750082478041,0.241930706793784,1.641,0.116324017755664,11.97446318
